neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_listings_count,instant_bookable,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month,price,city,bathrooms,amenities_count,occupancy_q1,occupancy_q2,occupancy_q3,occupancy_q4,occupancy_autumn,occupancy_spring,occupancy_summer,occupancy_winter,occupancy_rate,occupancy_weekday,occupancy_weekend,total_reviews,days_since_last_review,listing_age_days,reviews_last_6m
Shinjuku Ku,35.70168,139.7225,Entire rental unit,Entire home/apt,3,1.0,3.0,1.0,1.0,0.95,within an hour,12.0,0,3,14,42,43,2,15,10,10,4.9,4.7,4.5,4.5,1.21,66.7368,Tokyo,1.0,23,1.0,1.0,1.0,0.5326086956521738,0.8351648351648352,1.0,1.0,0.6888888888888889,0.5506849315068494,0.8812260536398467,0.8846153846153846,10.0,326.0,460.0,0.0
Bunkyo Ku,35.707851,139.7703297,Room in boutique hotel,Private room,6,1.0,5.0,1.0,1.0,1.0,within an hour,8.0,1,5,9,17,208,2,1125,57,37,4.98,4.98,4.91,4.88,3.12,136.989,Tokyo,2.0,35,0.5444444444444445,0.2527472527472527,0.108695652173913,0.8152173913043479,0.5824175824175823,0.4021739130434782,0.0978260869565217,0.6444444444444444,0.5506849315068494,0.4444444444444444,0.3942307692307693,57.0,239.0,759.0,0.0
Sumida Ku,35.71473,139.81773,Entire home,Entire home/apt,11,3.0,6.0,1.0,1.0,1.0,within an hour,1.0,1,5,19,49,324,2,180,19,19,5.0,5.0,5.0,4.95,1.84,246.4996,Tokyo,2.0,48,0.0,0.0,0.0108695652173913,0.4347826086956522,0.4505494505494505,0.0,0.0,0.0,0.5506849315068494,0.10727969348659,0.125,19.0,214.0,522.0,0.0
Sumida Ku,35.70316,139.7962,Entire rental unit,Entire home/apt,5,1.0,3.0,0.0,1.0,1.0,within an hour,18.0,1,15,33,59,140,1,365,20,2,4.7,4.55,4.7,4.7,0.86,132.742,Tokyo,1.0,32,0.1333333333333333,1.0,1.0,0.3260869565217391,0.6153846153846154,0.7934782608695652,1.0,0.0444444444444444,0.5506849315068494,0.6206896551724138,0.6057692307692308,20.0,300.0,905.0,0.0
Hispanoamérica,40.454735849872094,-3.688314084130864,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1.0,0.94,within a few hours,2.0,0,4,17,38,39,3,365,61,35,4.93,4.93,4.93,4.87,2.83,158.0,Madrid,1.0,33,1.0,1.0,0.967391304347826,0.6086956521739131,0.7142857142857143,1.0,1.0,0.8555555555555556,0.3315068493150684,0.8846153846153846,0.9142857142857144,,,,
Meguro Ku,35.60475,139.6789,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.98,0.98,within an hour,36.0,1,12,16,26,99,1,365,30,8,4.33,4.23,4.67,4.43,1.34,103.602,Tokyo,1.0,32,0.2333333333333332,1.0,1.0,0.6739130434782609,0.8241758241758241,0.7934782608695652,1.0,0.2888888888888888,0.5506849315068494,0.7279693486590038,0.7307692307692308,30.0,223.0,885.0,0.0
Shinjuku Ku,35.68352,139.68985,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,1.0,1.0,within an hour,2.0,1,3,6,9,37,4,365,24,24,4.83,4.88,4.83,4.75,2.8,79.267,Tokyo,1.0,25,0.9777777777777776,0.7142857142857143,1.0,0.9021739130434784,0.934065934065934,0.6956521739130435,1.0,0.9666666666666668,0.5506849315068494,0.896551724137931,0.903846153846154,24.0,227.0,469.0,0.0
Sumida Ku,35.69564766438697,139.79625779113175,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,0.99,within an hour,53.0,1,2,5,19,19,2,365,16,16,4.75,4.88,4.63,4.44,2.11,49.6496,Tokyo,1.0,31,1.0,1.0,1.0,0.7934782608695652,0.934065934065934,1.0,1.0,0.8555555555555556,0.5506849315068494,0.9540229885057472,0.9326923076923076,16.0,233.0,439.0,0.0
Setagaya Ku,35.66403101020535,139.6619627141787,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1.0,1.0,within an hour,7.0,0,8,13,43,223,2,50,63,39,4.92,4.83,4.94,4.92,2.99,72.788,Tokyo,1.0,43,0.0,0.0549450549450549,1.0,0.4891304347826086,0.8241758241758241,0.0,0.7282608695652174,0.0,0.5506849315068494,0.3754789272030651,0.4230769230769231,63.0,229.0,844.0,0.0
Kita Ku,35.757342994257286,139.73667318317064,Entire rental unit,Entire home/apt,2,1.0,2.0,0.0,0.99,1.0,within an hour,42.0,1,9,36,53,147,30,365,0,0,4.81,4.8,4.78,4.75,1.39,61.566,Tokyo,1.0,28,0.011111111111111,0.989010989010989,1.0,0.3804347826086957,0.5714285714285714,0.6739130434782609,0.9891304347826086,0.1444444444444445,0.5506849315068494,0.6091954022988506,0.5673076923076923,,,,
Arakawa Ku,35.7285857,139.7778522,Entire rental unit,Entire home/apt,6,2.0,5.0,0.0,1.0,1.0,within an hour,17.0,1,4,13,17,18,1,365,32,11,4.75,4.69,4.56,4.63,1.47,185.1196,Tokyo,1.0,35,1.0,1.0,0.9891304347826086,0.8152173913043479,0.8351648351648352,1.0,1.0,0.9666666666666668,0.5506849315068494,0.942528735632184,0.971153846153846,32.0,230.0,866.0,0.0
Shinjuku Ku,35.69411,139.70615,Entire rental unit,Entire home/apt,4,1.0,3.0,1.0,1.0,1.0,within an hour,1.0,0,1,8,30,198,3,20,183,27,4.84,4.73,4.88,4.86,1.79,117.9736,Tokyo,1.0,40,0.1333333333333333,0.0439560439560439,1.0,0.6413043478260869,0.9010989010989012,0.0,0.7173913043478262,0.2111111111111111,0.5506849315068494,0.4597701149425287,0.4519230769230768,183.0,224.0,3275.0,0.0
Setagaya Ku,35.63138,139.66822,Entire rental unit,Entire home/apt,3,1.0,0.0,0.0,1.0,0.97,within an hour,21.0,1,9,9,16,173,30,365,0,0,4.81,4.8,4.78,4.75,1.39,49.538,Tokyo,1.0,32,0.3,1.0,0.0217391304347825,0.782608695652174,0.5934065934065934,0.7934782608695652,0.3260869565217391,0.3888888888888888,0.5506849315068494,0.5325670498084292,0.5096153846153846,,,,
Embajadores,40.41205796369528,-3.7024075024434007,Entire home,Entire home/apt,6,2.0,4.0,0.0,1.0,0.94,within an hour,362.0,1,10,25,52,324,1,365,100,51,4.88,4.84,4.72,4.77,4.24,187.0,Madrid,2.0,22,0.0,0.021978021978022,0.1630434782608695,0.2608695652173913,0.4285714285714286,0.0,0.0217391304347825,0.0,0.3315068493150684,0.1034482758620689,0.1346153846153845,,,,
Justicia,40.42332,-3.69734,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,0.98,within an hour,9.0,0,4,15,40,89,2,10,100,67,4.97,4.96,4.96,4.89,4.77,135.0,Madrid,1.0,35,0.6555555555555556,1.0,0.9891304347826086,0.3804347826086957,0.7032967032967032,1.0,1.0,0.3111111111111111,0.3315068493150684,0.7471264367816092,0.7788461538461539,,,,
Sumida Ku,35.69641,139.81728,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,0.96,0.9,within an hour,9.0,0,14,28,56,297,1,365,10,10,4.7,4.5,4.8,4.7,1.02,116.312,Tokyo,1.0,36,0.2555555555555555,0.0549450549450549,0.0217391304347825,0.4130434782608695,0.3516483516483516,0.217391304347826,0.0217391304347825,0.1555555555555555,0.5506849315068494,0.1724137931034483,0.2211538461538461,10.0,305.0,507.0,0.0
Toshima Ku,35.73886,139.71347,Entire rental unit,Entire home/apt,6,2.0,3.0,0.0,1.0,1.0,within an hour,14.0,1,18,28,56,137,3,365,12,6,4.58,4.58,4.42,4.42,0.69,125.86,Tokyo,1.0,14,0.1333333333333333,1.0,1.0,0.3586956521739131,0.6923076923076923,0.75,1.0,0.0444444444444444,0.5506849315068494,0.6206896551724138,0.6346153846153846,12.0,494.0,729.0,0.0
Taito Ku,35.69693,139.78371,Entire rental unit,Entire home/apt,7,2.0,4.0,1.0,1.0,0.98,within an hour,4.0,1,0,3,7,143,2,90,22,22,5.0,5.0,4.91,4.91,3.03,261.3052,Tokyo,1.0,45,0.6333333333333333,0.6373626373626373,0.2391304347826086,0.9239130434782608,0.6373626373626373,0.5652173913043479,0.4239130434782608,0.8111111111111111,0.5506849315068494,0.5977011494252873,0.6346153846153846,22.0,215.0,429.0,0.0
Taito Ku,35.72421293435465,139.76395876416146,Entire home,Entire home/apt,5,2.0,5.0,1.0,1.0,1.0,within an hour,3.0,0,12,12,17,221,30,730,6,6,5.0,5.0,5.0,4.83,0.58,136.4,Tokyo,1.0,41,0.3555555555555555,0.3956043956043956,0.0108695652173913,0.8152173913043479,0.5494505494505495,0.4021739130434782,0.1739130434782608,0.4555555555555556,0.5506849315068494,0.4061302681992337,0.3653846153846154,6.0,321.0,524.0,0.0
Pacífico,40.399790850736586,-3.677605663402513,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,0.99,0.99,within an hour,338.0,1,6,14,28,303,1,1125,20,20,4.9,4.9,4.55,4.55,1.84,140.0,Madrid,1.0,23,0.0,0.0,0.1739130434782608,0.5,0.6813186813186813,0.0,0.0,0.0,0.3315068493150684,0.1846153846153846,0.1333333333333333,,,,
Toshima Ku,35.725594985583086,139.71011367116395,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,8.0,1,0,0,0,190,28,110,5,4,5.0,5.0,4.8,5.0,0.37,104.16,Tokyo,1.0,44,0.4777777777777777,0.4175824175824175,0.0217391304347825,1.0,0.6923076923076923,0.5326086956521738,0.0,0.7,0.5506849315068494,0.4789272030651341,0.4807692307692307,5.0,288.0,619.0,0.0
Valdefuentes,40.48081,-3.63319,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,0.68,0.56,within an hour,208.0,1,12,42,72,347,1,365,0,0,4.75,4.79,4.85,4.64,1.42,154.0,Madrid,1.0,33,0.0,0.0,0.1739130434782608,0.0217391304347825,0.1978021978021977,0.0,0.0,0.0,0.3315068493150684,0.0538461538461538,0.038095238095238,,,,
Berruguete,40.45699,-3.70735,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,0.98,0.84,within a few hours,9.0,0,0,0,4,270,29,330,0,0,4.75,4.79,4.85,4.64,1.42,53.0,Madrid,1.0,21,0.0,0.0,0.1847826086956522,0.8478260869565217,0.8131868131868132,0.0,0.0,0.2333333333333332,0.3315068493150684,0.2538461538461538,0.2761904761904762,,,,
Hispanoamérica,40.45791,-3.6863,Entire rental unit,Entire home/apt,6,2.0,4.0,0.0,0.68,0.56,within an hour,208.0,1,8,18,34,258,1,365,145,10,4.69,4.77,4.8,4.56,1.39,171.0,Madrid,1.0,26,0.3666666666666667,0.021978021978022,0.1413043478260869,0.6413043478260869,0.5604395604395604,0.0,0.0217391304347825,0.6,0.3315068493150684,0.2846153846153846,0.3142857142857143,,,,
Almendrales,40.38557,-3.70335,Entire serviced apartment,Entire home/apt,2,0.0,1.0,0.0,1.0,1.0,within an hour,21.0,1,0,4,34,309,7,1125,54,11,4.7,4.78,4.3,4.59,0.47,68.0,Madrid,1.0,38,0.0,0.0,0.1847826086956522,0.4239130434782608,0.6153846153846154,0.0,0.0,0.0,0.3315068493150684,0.1538461538461538,0.1523809523809524,,,,
Ota Ku,35.55221,139.73989,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,5.0,1,9,29,52,142,2,90,0,0,4.81,4.8,4.78,4.75,1.39,47.4796,Tokyo,1.0,32,0.0333333333333333,1.0,1.0,0.4021739130434782,0.6593406593406593,0.6956521739130435,1.0,0.0777777777777777,0.5506849315068494,0.6091954022988506,0.6153846153846154,,,,
Palacio,40.41121,-3.71386,Private room in hostel,Private room,4,1.0,3.0,0.0,1.0,0.99,within an hour,34.0,1,7,20,41,95,1,365,11,5,3.82,3.91,4.82,3.82,0.36,133.0,Madrid,1.0,19,0.6,1.0,0.967391304347826,0.3913043478260869,0.6923076923076923,1.0,1.0,0.2555555555555555,0.3315068493150684,0.7279693486590038,0.7692307692307692,,,,
Taito Ku,35.720383726628555,139.80487268418074,Entire rental unit,Entire home/apt,4,1.0,4.0,0.0,1.0,0.97,within an hour,10.0,0,7,16,40,104,2,10,14,5,4.71,4.64,4.07,4.64,0.56,104.3026,Tokyo,1.0,39,0.2888888888888888,1.0,1.0,0.5652173913043479,0.8021978021978022,0.6956521739130435,1.0,0.3555555555555555,0.5506849315068494,0.7126436781609196,0.7211538461538461,14.0,347.0,956.0,0.0
Sumida Ku,35.70166,139.81305,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.98,0.97,within an hour,48.0,1,7,13,42,125,30,365,1,1,4.0,4.0,4.0,4.0,0.09,78.11999999999999,Tokyo,1.0,32,0.1333333333333333,0.989010989010989,1.0,0.5,0.8351648351648352,0.7934782608695652,0.9891304347826086,0.0,0.5506849315068494,0.6590038314176245,0.6538461538461539,1.0,560.0,560.0,0.0
Musashino Shi,35.7040234,139.5583943,Entire home,Entire home/apt,8,2.0,7.0,1.0,1.0,1.0,within an hour,1.0,1,25,55,85,171,1,365,15,15,4.73,4.73,4.53,4.53,1.89,194.2832,Tokyo,1.0,43,0.0888888888888889,1.0,0.9891304347826086,0.0434782608695651,0.3626373626373627,0.7065217391304348,1.0,0.0444444444444444,0.5506849315068494,0.5325670498084292,0.5288461538461539,15.0,263.0,450.0,0.0
Cuatro Caminos,40.45458,-3.7005,Private room in rental unit,Private room,2,1.0,1.0,0.0,1.0,1.0,within an hour,138.0,1,28,54,84,359,1,365,11,11,4.82,4.73,4.64,4.64,1.25,110.0,Madrid,1.0,25,0.0,0.0,0.0217391304347825,0.0434782608695651,0.0659340659340659,0.0,0.0,0.0,0.3315068493150684,0.0191570881226054,0.0096153846153845,,,,
Embajadores,40.410458601,-3.703678489,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.9,1.0,within an hour,4.0,1,6,21,43,318,1,365,4,4,5.0,4.75,4.5,4.75,2.11,95.0,Madrid,1.0,31,0.0,0.0,0.1521739130434782,0.3586956521739131,0.5054945054945055,0.0,0.0,0.011111111111111,0.3315068493150684,0.1379310344827586,0.1057692307692307,,,,
Ambroz,40.40737790334321,-3.605973378845233,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.36,0.61,a few days or more,1.0,0,20,50,80,355,1,365,15,15,4.6,4.2,4.53,4.27,1.6,30.0,Madrid,1.0,7,0.0,0.0,0.108695652173913,0.0,0.1098901098901099,0.0,0.0,0.0,0.3315068493150684,0.0269230769230769,0.0285714285714285,,,,
Minato Ku,35.64414,139.75444,Entire rental unit,Entire home/apt,3,2.0,2.0,0.0,0.94,0.99,within an hour,50.0,1,4,25,55,167,1,365,0,0,4.81,4.8,4.78,4.75,1.39,97.8174,Tokyo,1.0,30,0.0777777777777777,0.7252747252747253,1.0,0.3586956521739131,0.6923076923076923,0.7391304347826086,0.7282608695652174,0.0,0.5506849315068494,0.5478927203065134,0.5288461538461539,,,,
Palacio,40.42025406704173,-3.710193376286213,Entire rental unit,Entire home/apt,6,3.0,3.0,0.0,1.0,1.0,within an hour,7.0,1,0,4,18,80,1,9,32,32,4.81,4.87,4.97,4.9,3.18,200.0,Madrid,1.5,29,0.3333333333333333,1.0,1.0,0.782608695652174,0.8681318681318682,0.8043478260869565,1.0,0.4444444444444444,0.3315068493150684,0.7730769230769231,0.8,,,,
Sumida Ku,35.72470309029723,139.83374848740087,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,0.99,0.97,within an hour,38.0,1,13,43,73,166,1,365,1,1,4.0,5.0,4.0,5.0,0.75,76.8614,Tokyo,1.0,28,0.011111111111111,1.0,1.0,0.1630434782608695,0.4945054945054945,0.6739130434782609,1.0,0.0,0.5506849315068494,0.5478927203065134,0.5384615384615384,1.0,252.0,252.0,0.0
Sol,40.41511,-3.70244,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,1.0,0,10,29,48,315,1,365,86,4,4.87,4.91,4.92,4.73,2.29,176.0,Madrid,2.0,35,0.0,0.0,0.1413043478260869,0.4021739130434782,0.4285714285714286,0.0,0.0,0.1222222222222222,0.3315068493150684,0.1340996168582375,0.1442307692307692,,,,
Koto Ku,35.68436701538181,139.79731574907376,Entire rental unit,Entire home/apt,7,2.0,5.0,1.0,1.0,1.0,within an hour,2.0,1,1,2,9,259,2,365,21,21,4.9,5.0,4.95,4.95,4.7,167.48059999999998,Tokyo,1.5,54,0.1222222222222222,0.1208791208791209,0.0108695652173913,0.9021739130434784,0.6593406593406593,0.2282608695652174,0.0,0.2777777777777778,0.5506849315068494,0.2758620689655172,0.3269230769230768,21.0,216.0,345.0,0.0
Taito Ku,35.72297,139.80236,Entire home,Entire home/apt,3,1.0,3.0,1.0,1.0,1.0,within an hour,25.0,1,17,46,76,351,1,90,23,8,4.7,4.26,4.09,4.43,0.56,92.7768,Tokyo,1.5,37,0.0,0.0,0.0108695652173913,0.1413043478260869,0.1538461538461538,0.0,0.0,0.0,0.5506849315068494,0.0383141762452107,0.0384615384615384,23.0,283.0,1454.0,0.0
Palacio,40.41139,-3.71141,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.86,0.95,within an hour,76.0,1,5,22,44,116,3,365,52,11,4.37,4.46,4.85,4.37,1.2,112.0,Madrid,1.0,24,0.2777777777777778,1.0,1.0,0.4456521739130434,0.6593406593406593,0.8586956521739131,1.0,0.1999999999999999,0.3315068493150684,0.6628352490421456,0.7307692307692308,,,,
Concepción,40.442982194357896,-3.641477599740029,Private room in rental unit,Private room,2,1.0,1.0,0.0,0.9,0.58,within a few hours,1.0,0,1,1,1,1,1,1125,53,8,4.72,4.58,4.77,4.58,1.74,60.0,Madrid,1.0,24,0.0,0.0,0.043010752688172,0.0108695652173913,0.0543478260869565,0.0,0.0,0.0,0.3315068493150684,0.007662835249042,0.0285714285714285,,,,
Chuo Ku,35.688620637802686,139.78574177429007,Room in hotel,Private room,2,1.0,2.0,1.0,0.96,1.0,within an hour,6.0,1,3,4,21,39,1,365,59,27,4.76,4.8,4.76,4.78,2.88,67.8962,Tokyo,1.0,26,0.8333333333333334,1.0,1.0,0.7391304347826086,0.956043956043956,1.0,1.0,0.6111111111111112,0.5506849315068494,0.8850574712643678,0.9134615384615384,59.0,230.0,826.0,0.0
Setagaya Ku,35.62438,139.62775,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,0.97,within an hour,38.0,1,2,22,52,222,30,365,1,1,5.0,4.0,5.0,5.0,0.15,54.622,Tokyo,1.0,32,0.1555555555555555,1.0,0.0217391304347825,0.3913043478260869,0.4175824175824175,0.7934782608695652,0.3260869565217391,0.0222222222222222,0.5506849315068494,0.3908045977011494,0.3942307692307693,1.0,412.0,412.0,0.0
Shinjuku Ku,35.713393005167326,139.69140860946132,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,0.98,within an hour,130.0,1,4,17,47,93,1,365,12,12,5.0,4.83,4.67,4.83,1.43,72.8376,Tokyo,1.0,27,0.5333333333333333,1.0,0.9891304347826086,0.4565217391304348,0.7802197802197802,0.6956521739130435,1.0,0.5,0.5506849315068494,0.7471264367816092,0.7403846153846154,12.0,258.0,463.0,0.0
Shinjuku Ku,35.70855,139.73007,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,1.0,0.99,within an hour,43.0,1,5,9,39,121,30,365,0,0,4.81,4.8,4.78,4.75,1.39,87.16579999999999,Tokyo,1.0,36,0.1333333333333333,1.0,0.9891304347826086,0.5434782608695652,0.8681318681318682,0.7934782608695652,1.0,0.0,0.5506849315068494,0.6666666666666667,0.6730769230769231,,,,
Delicias,40.39593,-3.69532,Entire rental unit,Entire home/apt,2,0.0,1.0,0.0,0.98,0.98,within an hour,58.0,1,3,15,38,302,1,1125,1,1,5.0,5.0,5.0,5.0,0.18,50.0,Madrid,1.0,21,0.0222222222222222,0.0329670329670329,0.1847826086956522,0.4456521739130434,0.5494505494505495,0.0,0.0543478260869565,0.0888888888888889,0.3315068493150684,0.1653846153846153,0.1904761904761904,,,,
Kiyose Shi,35.77152176503372,139.52097623046578,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,1.0,1.0,within an hour,13.0,1,15,35,65,333,2,365,9,9,4.67,4.67,4.89,4.67,2.87,72.8252,Tokyo,1.0,30,0.0333333333333333,0.0,0.0,0.3152173913043478,0.2747252747252747,0.0,0.0,0.0777777777777777,0.5506849315068494,0.0842911877394636,0.0961538461538461,9.0,216.0,306.0,0.0
Sumida Ku,35.70305807177211,139.8040920098826,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,0.99,0.98,within an hour,100.0,1,3,17,36,183,1,365,24,24,4.71,4.52,4.48,4.57,1.97,87.3394,Tokyo,1.0,31,0.011111111111111,0.3956043956043956,0.9891304347826086,0.5869565217391304,0.8131868131868132,0.3586956521739131,0.7173913043478262,0.0999999999999999,0.5506849315068494,0.5019157088122606,0.4903846153846154,24.0,212.0,577.0,0.0
Kita Ku,35.7772676,139.7300468,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,1.0,0.99,within an hour,7.0,1,2,28,58,333,3,60,30,7,4.93,4.93,4.87,4.9,1.41,68.1566,Tokyo,1.0,39,0.0,0.0,0.0217391304347825,0.3260869565217391,0.3516483516483516,0.0,0.0,0.0,0.5506849315068494,0.0881226053639846,0.0865384615384615,30.0,227.0,850.0,0.0
Taito Ku,35.70271,139.79109,Private room in hut,Private room,4,1.0,4.0,1.0,1.0,1.0,within an hour,6.0,1,3,11,34,40,1,90,39,14,5.0,4.97,4.87,4.85,0.45,171.0642,Tokyo,4.0,45,0.9666666666666668,1.0,1.0,0.5978260869565217,0.8571428571428572,1.0,1.0,0.7,0.5506849315068494,0.8888888888888888,0.8942307692307693,39.0,216.0,2804.0,0.0
Guindalera,40.44273,-3.66197,Entire rental unit,Entire home/apt,6,2.0,4.0,0.0,0.99,0.99,within an hour,338.0,1,10,32,62,337,1,1125,33,10,4.45,4.48,4.42,4.27,0.61,131.0,Madrid,1.0,25,0.0,0.0,0.1739130434782608,0.1304347826086956,0.3076923076923077,0.0,0.0,0.0,0.3315068493150684,0.0769230769230768,0.0761904761904761,,,,
Setagaya Ku,35.6499952,139.6416525,Entire rental unit,Entire home/apt,1,1.0,1.0,0.0,1.0,1.0,Unknown,1.0,1,30,60,90,270,1,1000,5,0,5.0,5.0,5.0,5.0,0.15,101.246,Tokyo,1.0,6,0.0,0.0549450549450549,0.9782608695652174,0.0,0.3076923076923077,0.0,0.7282608695652174,0.0,0.5506849315068494,0.2567049808429118,0.2692307692307693,5.0,624.0,1189.0,0.0
Shinjuku Ku,35.6956094,139.6908782,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,0.94,within an hour,10.0,0,4,8,38,73,2,365,17,5,4.82,4.65,4.88,4.41,0.55,100.13,Tokyo,1.0,23,0.6555555555555556,1.0,1.0,0.5434782608695652,0.8791208791208791,1.0,1.0,0.3111111111111111,0.5506849315068494,0.8045977011494253,0.7884615384615384,17.0,241.0,1137.0,0.0
Taito Ku,35.7215728,139.7846788,Room in aparthotel,Private room,4,2.0,2.0,1.0,1.0,1.0,within an hour,28.0,1,10,37,67,158,1,365,2,2,4.5,4.5,4.5,4.0,1.3,217.3658,Tokyo,1.0,34,0.6555555555555556,0.3736263736263736,0.9891304347826086,0.25,0.5714285714285714,0.6630434782608696,0.7173913043478262,0.3111111111111111,0.5506849315068494,0.5632183908045977,0.5769230769230769,2.0,227.0,257.0,0.0
Canillas,40.4658234,-3.6325504,Entire rental unit,Entire home/apt,5,3.0,4.0,1.0,1.0,1.0,within an hour,22.0,1,9,25,51,92,1,365,24,24,4.92,4.88,4.75,4.83,4.24,157.0,Madrid,1.0,57,0.7555555555555555,1.0,0.9565217391304348,0.2826086956521739,0.5714285714285714,1.0,1.0,0.4111111111111111,0.3315068493150684,0.7384615384615385,0.7714285714285715,,,,
Moscardó,40.38579,-3.70939,Entire rental unit,Entire home/apt,4,0.0,2.0,1.0,1.0,0.97,within an hour,1.0,0,0,9,39,40,2,365,76,33,4.74,4.78,4.23,4.42,2.49,80.0,Madrid,1.0,31,1.0,1.0,1.0,0.5652173913043479,0.7032967032967032,1.0,1.0,0.8555555555555556,0.3315068493150684,0.8884615384615384,0.8952380952380953,,,,
Taito Ku,35.7103825,139.7844292,Entire home,Entire home/apt,5,3.0,3.0,0.0,1.0,1.0,within an hour,1.0,1,6,36,66,96,2,180,15,15,4.8,4.73,4.8,4.67,2.45,166.8048,Tokyo,1.0,39,0.7,1.0,1.0,0.25,0.5824175824175823,1.0,1.0,0.3555555555555555,0.5506849315068494,0.7394636015325671,0.7307692307692308,15.0,221.0,395.0,0.0
Quintana,40.43443995838346,-3.6458099327910274,Private room in home,Private room,1,1.0,1.0,1.0,0.93,0.95,within an hour,3.0,0,5,5,5,18,1,365,94,38,4.83,4.88,4.74,4.8,3.11,20.0,Madrid,1.0,24,1.0,1.0,0.8043478260869565,1.0,0.8021978021978022,1.0,1.0,1.0,0.3315068493150684,0.9538461538461538,0.9428571428571428,,,,
Bunkyo Ku,35.72035,139.76445,Private room in home,Private room,2,1.0,1.0,1.0,1.0,0.83,within a day,2.0,0,3,13,22,22,4,45,136,17,4.9,4.86,4.89,4.88,1.09,69.8864,Tokyo,2.0,48,1.0,1.0,1.0,0.7608695652173914,0.8351648351648352,1.0,1.0,0.9222222222222224,0.5506849315068494,0.9386973180076628,0.9423076923076924,136.0,243.0,3956.0,0.0
Adachi Ku,35.761885630424416,139.80868080942915,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.98,1.0,within an hour,44.0,1,3,11,40,134,1,365,3,3,5.0,5.0,5.0,5.0,2.81,45.4212,Tokyo,1.0,28,0.011111111111111,0.989010989010989,1.0,0.5217391304347826,0.8571428571428572,0.6739130434782609,0.9891304347826086,0.0,0.5506849315068494,0.6436781609195402,0.6057692307692308,3.0,219.0,244.0,0.0
Sol,40.4183,-3.70731,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,1.0,0.88,Unknown,17.0,0,9,14,31,31,4,90,155,11,4.93,4.94,4.96,4.86,1.07,236.0,Madrid,1.0,52,1.0,1.0,0.967391304347826,0.6956521739130435,0.8021978021978022,1.0,1.0,0.8555555555555556,0.3315068493150684,0.9233716475095786,0.8942307692307693,,,,
Koto Ku,35.68521294413228,139.80139072569898,Entire home,Entire home/apt,5,2.0,5.0,1.0,1.0,1.0,within an hour,8.0,0,2,4,11,146,2,365,111,50,4.95,4.95,4.83,4.86,4.52,166.6064,Tokyo,2.0,54,0.4333333333333333,0.0769230769230768,1.0,0.8804347826086957,0.956043956043956,0.1630434782608695,0.7173913043478262,0.5666666666666667,0.5506849315068494,0.6015325670498084,0.5961538461538461,111.0,231.0,947.0,0.0
Peñagrande,40.48194748248811,-3.721310198307038,Entire rental unit,Entire home/apt,4,2.0,3.0,0.0,1.0,1.0,within a few hours,1.0,0,3,26,56,320,2,31,8,7,4.25,4.25,4.0,4.5,0.65,115.0,Madrid,1.0,28,0.0333333333333333,0.0,0.1739130434782608,0.2826086956521739,0.3736263736263736,0.0,0.0,0.1222222222222222,0.3315068493150684,0.1153846153846154,0.1428571428571429,,,,
