price_eur,log_price_eur,neighbourhood_cleansed,neighbourhood_group,property_group,room_type,bathroom_type,capacity_bucket,host_response_time,host_scale_bucket,review_recency_bucket,latitude,longitude,distance_to_center_km,is_central_5km,neighbourhood_listing_count,accommodates,bedrooms,beds,bathrooms,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_washer,has_dedicated_workspace,has_tv,has_parking,has_elevator,has_heating,has_self_checkin,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_days,days_since_last_review,review_history_days,has_reviews,minimum_nights_capped,is_professional_host,calendar_unavailable_rate,calendar_unavailable_q1,calendar_unavailable_q2,calendar_unavailable_q3,calendar_unavailable_q4,calendar_unavailable_autumn,calendar_unavailable_spring,calendar_unavailable_summer,calendar_unavailable_winter,calendar_unavailable_weekday,calendar_unavailable_weekend,beds_per_guest,bathrooms_per_guest,reviews_last_6m,has_rating,reviewed_last_30d,reviewed_last_90d,low_availability_30,high_annual_availability,availability_30_ratio,availability_365_ratio,calendar_weekend_unavailable_gap
276.0,5.6240175061873385,Palacio,Centro,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,professional_host,no_reviews,40.4167476094812,-3.709860206246069,0.5131,1,1354,6,2.0,4.0,2.0,35,1,1,1,1,1,1,1,1,1,0,0.96,1.0,0.0,7.0,1.0,1.0,365,16,41,66,321,0,0,0,0,,,,,,,,1.0,7,7,0,0,,68.0,,,0,3,1,0.1205479452054794,0.0777777777777777,0.0,0.0869565217391304,0.3152173913043478,0.2087912087912088,0.0,0.0,0.2777777777777778,0.10727969348659,0.1538461538461538,0.6667,0.3333,0.0,0,0,0,0,1,0.5333,0.8795,0.0466
77.0,4.356708826689592,Universidad,Centro,Apartment/condo,Private room,Standard,small_group,within an hour,large_operator,reviewed_365d,40.42254,-3.7033,0.6397,1,1566,4,1.0,3.0,1.5,3,1,0,1,0,0,0,0,0,0,0,0.96,0.98,0.0,25.0,1.0,1.0,365,9,25,47,236,3,1,0,2,3.33,3.33,3.0,3.0,3.67,4.33,3.0,1.0,9,4,5,0,0.18,550.0,112.0,388.0,1,1,1,0.3534246575342465,0.0888888888888888,0.0219780219780219,0.967391304347826,0.3260869565217391,0.6043956043956044,0.0217391304347826,0.6739130434782609,0.1111111111111111,0.3371647509578544,0.3942307692307692,0.75,0.375,1.0,1,0,0,0,0,0.3,0.6466,0.0571
255.0,5.545177444479562,Lista,Salamanca,Apartment/condo,Entire home/apt,Standard,family_group,within a few hours,large_operator,reviewed_365d,40.43590546743235,-3.6781785984981865,3.0359,1,166,6,3.0,3.0,2.0,55,1,1,1,1,1,1,1,1,1,0,1.0,0.86,,23.0,1.0,1.0,365,18,48,78,353,18,12,0,14,3.94,4.22,4.0,4.44,4.28,4.5,3.67,0.0,1,1,0,0,0.95,4247.0,98.0,469.0,1,2,1,0.0328767123287671,0.0,0.0,0.0869565217391304,0.0434782608695652,0.1318681318681318,0.0,0.0,0.0,0.0269230769230769,0.0476190476190476,0.5,0.3333,1.0,1,0,0,0,1,0.6,0.9671,0.0207
70.0,4.262679877041316,Rios Rosas,Chamberí,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_90d,40.44539399835739,-3.7026562354736337,3.181,1,164,2,1.0,1.0,1.0,28,1,1,1,1,0,1,1,0,1,0,0.99,1.0,0.0,33.0,1.0,1.0,365,15,45,75,255,36,36,0,13,4.53,4.61,4.5,4.75,4.78,4.92,4.56,1.0,31,18,13,0,3.11,3452.0,52.0,294.0,1,2,1,0.3013698630136986,0.0,0.2087912087912088,0.9891304347826086,0.0,0.3186813186813186,0.0,0.8804347826086957,0.0,0.2988505747126437,0.3076923076923077,0.5,0.5,19.0,1,0,1,0,0,0.5,0.6986,0.0088
55.0,4.02535169073515,Acacias,Arganzuela,Apartment/condo,Private room,Shared,couple,a few days or more,single_listing,no_reviews,40.4001256,-3.7019827,1.8605,1,158,2,1.0,1.0,1.0,4,0,1,1,1,0,1,0,0,0,0,0.09,0.0,0.0,1.0,1.0,1.0,3,21,51,81,356,0,0,0,0,,,,,,,,0.0,1,0,1,0,,3044.0,,,0,1,0,0.0246575342465753,0.0,0.0,0.0652173913043478,0.0326086956521739,0.0989010989010989,0.0,0.0,0.0,0.0153846153846153,0.0476190476190476,0.5,0.5,0.0,0,0,0,0,1,0.7,0.9753,0.0322
53.0,3.9889840465642745,Embajadores,Centro,Apartment/condo,Private room,Standard,couple,within an hour,professional_host,reviewed_365d,40.41343313602397,-3.7044382360157337,0.3783,1,1878,2,1.0,0.0,1.0,34,1,1,0,1,1,1,1,1,1,1,1.0,1.0,0.0,20.0,1.0,1.0,365,8,32,62,62,22,6,0,18,4.27,4.36,4.32,4.64,4.77,4.73,4.32,1.0,20,8,12,0,1.38,1168.0,140.0,339.0,1,1,1,0.8301369863013699,1.0,1.0,0.9456521739130436,0.3804347826086957,0.4615384615384615,1.0,1.0,0.8555555555555555,0.8199233716475096,0.8557692307692307,0.0,0.5,2.0,1,0,0,0,0,0.2667,0.1699,0.0358
72.0,4.290459441148391,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within a few hours,professional_host,reviewed_30d,40.41299,-3.70204,0.4491,1,1878,4,0.0,1.0,1.0,25,1,1,1,0,1,1,0,0,1,0,0.98,0.74,0.0,8.0,1.0,1.0,365,11,33,63,333,22,22,3,0,4.64,4.59,4.68,4.59,4.64,4.82,4.68,0.0,7,1,6,0,3.24,226.0,15.0,188.0,1,6,1,0.0876712328767123,0.0,0.0439560439560439,0.1847826086956521,0.1195652173913043,0.3076923076923077,0.0,0.0434782608695652,0.0,0.0881226053639846,0.0865384615384615,0.25,0.25,18.0,1,1,1,0,1,0.3667,0.9123,-0.0016
85.0,4.454347296253507,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_30d,40.42633,-3.70994,1.1803,1,1566,2,1.0,1.0,1.0,39,1,1,1,1,1,1,0,1,1,1,1.0,1.0,0.0,98.0,1.0,0.0,1125,13,40,70,345,118,17,1,38,4.76,4.85,4.72,4.89,4.77,4.97,4.69,1.0,92,62,30,0,2.4,3196.0,19.0,1455.0,1,1,1,0.0547945205479452,0.0,0.0,0.1413043478260869,0.0760869565217391,0.2197802197802197,0.0,0.0,0.0,0.0689655172413793,0.0192307692307692,0.5,0.5,3.0,1,1,1,0,1,0.4333,0.9452,-0.0497
222.0,5.407171771460119,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,professional_host,stale_over_365d,40.42352,-3.70421,0.748,1,1566,2,1.0,1.0,1.0,29,1,1,1,1,0,1,1,1,1,0,1.0,1.0,0.0,17.0,1.0,1.0,45,0,19,49,49,15,0,0,1,4.47,4.6,4.8,4.13,4.4,4.87,4.4,0.0,15,9,5,1,0.36,2930.0,525.0,718.0,1,30,1,0.8657534246575342,1.0,1.0,1.0,0.4673913043478261,0.6043956043956044,1.0,1.0,0.8555555555555555,0.8659003831417624,0.8653846153846154,0.5,0.5,0.0,1,0,0,1,0,0.0,0.1342,-0.0005
125.0,4.836281906951478,Adelfas,Retiro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,40.40178,-3.67301,3.096,1,105,4,0.0,2.0,1.0,22,1,1,1,1,0,1,0,1,1,0,0.99,0.99,0.0,338.0,1.0,1.0,1125,2,19,35,310,33,33,3,0,4.76,4.79,4.91,4.48,4.64,4.55,4.48,1.0,334,334,0,0,4.83,1749.0,13.0,191.0,1,1,1,0.1506849315068493,0.0,0.0,0.1847826086956521,0.4130434782608695,0.6043956043956044,0.0,0.0,0.0,0.1538461538461538,0.1428571428571428,0.5,0.25,30.0,1,1,1,1,1,0.0667,0.8493,-0.011
197.0,5.288267030694535,Castellana,Salamanca,Apartment/condo,Entire home/apt,Standard,couple,within an hour,small_multi_host,reviewed_30d,40.4341256,-3.6854259,2.476,1,139,2,1.0,2.0,1.0,52,1,1,1,1,1,0,0,0,1,1,1.0,1.0,0.0,2.0,1.0,1.0,365,17,42,68,343,28,18,1,14,4.71,4.64,4.46,4.75,4.86,4.93,4.61,0.0,2,2,0,0,1.71,1796.0,28.0,462.0,1,2,0,0.0602739726027397,0.0,0.0,0.1304347826086956,0.108695652173913,0.2417582417582417,0.0,0.0,0.0,0.0615384615384615,0.0571428571428571,1.0,0.5,12.0,1,1,1,0,1,0.5667,0.9397,-0.0044
98.0,4.59511985013459,Sol,Centro,Apartment/condo,Private room,Private,couple,within an hour,professional_host,reviewed_30d,40.4148114,-3.7036534,0.2215,1,994,2,1.0,2.0,1.0,32,1,1,1,0,0,1,0,1,0,0,1.0,1.0,1.0,12.0,1.0,1.0,365,7,29,59,334,2,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,12,6,6,0,2.0,471.0,6.0,6.0,1,2,1,0.084931506849315,0.0,0.0,0.1630434782608695,0.1739130434782608,0.3406593406593406,0.0,0.0,0.0,0.0727969348659003,0.1153846153846153,1.0,0.5,2.0,1,1,1,1,1,0.2333,0.9151,0.0426
29.0,3.4011973816621555,Trafalgar,Chamberí,Apartment/condo,Entire home/apt,Standard,solo,a few days or more,large_operator,stale_over_365d,40.43104,-3.7049,1.5862,1,330,1,1.0,1.0,1.0,17,1,1,0,1,1,0,0,1,0,0,0.36,0.14,0.0,35.0,1.0,1.0,365,0,13,43,318,1,0,0,1,3.0,4.0,4.0,4.0,2.0,5.0,3.0,0.0,33,4,29,0,0.07,1285.0,413.0,0.0,1,30,1,0.1287671232876712,0.0,0.0,0.1739130434782608,0.3369565217391304,0.5164835164835165,0.0,0.0,0.0,0.1340996168582375,0.1153846153846153,1.0,1.0,0.0,1,0,0,1,1,0.0,0.8712,-0.0187
65.0,4.189654742026425,Palacio,Centro,Apartment/condo,Private room,Private,solo,within an hour,single_listing,reviewed_365d,40.413601479912,-3.70795508743847,0.5002,1,1354,1,1.0,1.0,1.0,9,1,1,1,1,1,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,365,0,13,43,318,6,5,0,6,4.83,4.83,4.83,5.0,5.0,5.0,4.83,0.0,1,0,1,0,0.49,3329.0,259.0,107.0,1,2,0,0.1287671232876712,0.0,0.0,0.1739130434782608,0.3369565217391304,0.5164835164835165,0.0,0.0,0.0,0.1340996168582375,0.1153846153846153,1.0,1.0,0.0,1,0,0,1,1,0.0,0.8712,-0.0187
190.0,5.25227342804663,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within a few hours,single_listing,reviewed_90d,40.42778,-3.70421,1.2214,1,1566,4,2.0,2.0,1.0,28,1,1,1,1,1,1,0,0,1,0,1.0,0.62,1.0,1.0,1.0,1.0,30,3,6,7,17,67,10,0,13,4.93,4.96,4.97,4.93,4.94,4.88,4.87,0.0,1,1,0,0,1.39,2559.0,49.0,1399.0,1,4,0,0.9534246575342464,0.9444444444444444,1.0,0.9782608695652174,0.8913043478260869,0.934065934065934,1.0,1.0,0.8777777777777778,0.9616858237547892,0.9326923076923076,0.5,0.25,5.0,1,0,1,1,0,0.1,0.0466,-0.029
114.0,4.74493212836325,Sol,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,stale_over_365d,40.41996,-3.70524,0.3719,1,994,4,1.0,2.0,1.0,37,1,1,1,1,0,1,1,1,1,1,0.9,0.96,0.0,8.0,1.0,1.0,1125,0,16,46,226,11,0,0,1,4.55,4.64,4.91,4.55,4.64,4.82,4.55,1.0,5,5,0,0,0.14,4126.0,535.0,1855.0,1,30,1,0.3808219178082191,0.0,0.2087912087912088,1.0,0.3043478260869565,0.6373626373626373,0.0,0.8804347826086957,0.0,0.3754789272030651,0.3942307692307692,0.5,0.25,0.0,1,0,0,1,0,0.0,0.6192,0.0188
85.0,4.454347296253507,Puerta Bonita,Carabanchel,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_30d,40.38648213074137,-3.732475780822522,4.1546,1,78,4,2.0,3.0,1.0,47,1,1,1,1,1,1,1,0,1,0,1.0,0.97,1.0,3.0,1.0,1.0,365,0,9,37,287,20,20,4,4,5.0,4.95,4.95,5.0,5.0,4.7,5.0,0.0,1,1,0,0,1.95,3096.0,5.0,301.0,1,7,0,0.2136986301369863,0.0222222222222222,0.1758241758241758,0.1847826086956521,0.4673913043478261,0.5824175824175825,0.1739130434782608,0.0,0.1,0.2192307692307692,0.2,0.75,0.25,13.0,1,1,1,1,1,0.0,0.7863,-0.0192
105.0,4.663439094112067,Arapiles,Chamberí,Apartment/condo,Entire home/apt,Standard,small_group,within a few hours,small_multi_host,reviewed_365d,40.43243,-3.71066,1.8324,1,206,3,3.0,3.0,1.0,26,1,1,0,1,1,0,1,1,1,0,1.0,0.75,0.0,4.0,1.0,1.0,365,27,57,87,362,4,1,0,2,5.0,4.75,4.75,5.0,4.75,5.0,4.75,0.0,4,4,0,0,0.14,2509.0,257.0,611.0,1,30,0,0.0082191780821917,0.0,0.0,0.0326086956521739,0.0,0.0329670329670329,0.0,0.0,0.0,0.0076923076923076,0.0095238095238095,1.0,0.3333,0.0,1,0,0,0,1,0.9,0.9918,0.0018
60.0,4.110873864173311,Castillejos,Tetuán,Apartment/condo,Entire home/apt,Standard,couple,within an hour,professional_host,reviewed_90d,40.46258903389713,-3.697163542275897,5.1224,0,211,2,1.0,3.0,1.0,27,1,1,1,1,0,1,0,0,1,1,1.0,0.86,0.0,14.0,1.0,1.0,360,0,2,15,275,6,2,0,3,4.17,4.33,4.33,4.33,4.5,4.5,4.0,0.0,14,14,0,0,0.29,2969.0,39.0,585.0,1,15,1,0.2465753424657534,0.0666666666666666,0.0,0.1739130434782608,0.7391304347826086,0.8241758241758241,0.0,0.0,0.1666666666666666,0.2452107279693486,0.25,1.5,0.5,2.0,1,0,1,1,1,0.0,0.7534,0.0048
104.0,4.653960350157523,Casa de Campo,Moncloa - Aravaca,Apartment/condo,Entire home/apt,Standard,couple,within a few hours,large_operator,no_reviews,40.42366,-3.71585,1.2737,1,60,2,1.0,1.0,1.0,29,1,1,1,1,1,1,0,0,1,0,1.0,0.98,1.0,33.0,1.0,1.0,301,10,40,48,60,0,0,0,0,,,,,,,,0.0,24,24,0,0,,4849.0,,,0,3,1,0.8356164383561644,0.9,1.0,1.0,0.4456521739130434,0.4725274725274725,1.0,1.0,0.8666666666666667,0.8352490421455939,0.8365384615384616,0.5,0.5,0.0,0,0,0,0,0,0.3333,0.1644,0.0013
216.0,5.37989735354046,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_90d,40.4204926814849,-3.701555907137348,0.4524,1,1566,4,1.0,4.0,1.0,28,1,1,1,1,0,1,0,1,1,0,1.0,1.0,0.0,22.0,1.0,1.0,365,15,45,75,350,24,18,0,9,4.92,4.83,4.96,4.96,4.96,4.92,4.83,1.0,22,22,0,0,1.37,4296.0,78.0,448.0,1,2,1,0.0410958904109589,0.0,0.0,0.1304347826086956,0.0326086956521739,0.1648351648351648,0.0,0.0,0.0,0.0459770114942528,0.0288461538461538,1.0,0.25,13.0,1,0,1,0,1,0.5,0.9589,-0.0171
103.0,4.6443908991413725,Campamento,Latina,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_30d,40.3969171,-3.7694677,5.9836,0,26,4,2.0,3.0,1.0,22,1,1,1,1,0,1,1,0,1,0,0.93,0.86,0.0,1.0,0.0,1.0,365,16,37,67,67,48,33,1,28,4.63,4.71,4.44,4.73,4.67,4.1,4.54,0.0,1,1,0,0,2.54,888.0,5.0,562.0,1,3,0,0.8164383561643835,1.0,1.0,0.8913043478260869,0.3804347826086957,0.3956043956043956,1.0,1.0,0.8666666666666667,0.7961538461538461,0.8666666666666667,0.75,0.25,17.0,1,1,1,0,0,0.5333,0.1836,0.0705
100.0,4.61512051684126,Cortes,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_90d,40.41222,-3.69534,0.8788,1,758,2,1.0,1.0,1.0,34,1,1,1,1,1,1,0,0,1,0,1.0,1.0,1.0,40.0,1.0,1.0,280,2,30,60,150,4,4,0,1,4.25,4.25,4.0,4.75,4.25,4.0,3.5,0.0,33,33,0,0,0.43,4407.0,79.0,202.0,1,20,1,0.589041095890411,0.2,1.0,0.9782608695652174,0.1739130434782608,0.4835164835164835,0.8586956521739131,1.0,0.0,0.5862068965517241,0.5961538461538461,0.5,0.5,2.0,1,0,1,1,0,0.0667,0.411,0.0099
278.0,5.631211781821365,Sol,Centro,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,reviewed_30d,40.415746,-3.7062087,0.2352,1,994,6,2.0,2.0,2.0,29,1,1,1,1,1,1,0,1,1,0,0.97,1.0,0.0,28.0,1.0,1.0,365,3,18,33,264,55,55,5,0,4.76,4.84,4.69,4.55,4.62,4.93,4.76,1.0,12,12,0,0,6.52,2967.0,18.0,234.0,1,5,1,0.2767123287671232,0.3444444444444444,0.0329670329670329,0.1413043478260869,0.5869565217391305,0.5604395604395604,0.0543478260869565,0.0,0.5,0.3103448275862069,0.1923076923076923,0.3333,0.3333,36.0,1,1,1,1,0,0.1,0.7233,-0.118
81.0,4.406719247264253,San Diego,Puente de Vallecas,Apartment/condo,Entire home/apt,Standard,couple,within an hour,professional_host,reviewed_30d,40.3975,-3.66813,3.705,1,199,2,1.0,1.0,1.0,36,1,1,1,1,1,1,1,0,1,1,0.97,0.99,1.0,5.0,1.0,1.0,365,1,4,18,134,164,48,5,50,4.84,4.89,4.71,4.91,4.91,4.59,4.74,1.0,5,4,1,0,1.89,2648.0,4.0,2600.0,1,2,1,0.6328767123287671,0.2444444444444444,0.5714285714285714,0.9891304347826086,0.717391304347826,0.9010989010989012,0.3478260869565217,0.9891304347826086,0.2888888888888888,0.6192307692307693,0.6666666666666666,0.5,0.5,21.0,1,1,1,1,0,0.0333,0.3671,0.0474
87.0,4.477336814478207,Los Angeles,Villaverde,Apartment/condo,Private room,Private,couple,,single_listing,no_reviews,40.35295,-3.69853,7.1138,0,34,2,1.0,1.0,1.0,16,1,1,0,1,0,1,0,0,1,0,,0.0,0.0,1.0,1.0,1.0,1125,30,60,90,365,0,0,0,0,,,,,,,,0.0,1,0,1,0,,2312.0,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0,0,0,1,1.0,1.0,0.0
111.0,4.718498871295094,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,40.41359,-3.70346,0.3581,1,1878,4,0.0,2.0,1.0,29,1,1,1,1,1,1,0,1,1,1,1.0,1.0,0.0,12.0,1.0,1.0,365,5,25,55,330,196,22,2,60,4.58,4.63,4.65,4.86,4.84,4.91,4.55,1.0,9,9,0,0,4.81,2396.0,22.0,1200.0,1,1,1,0.0958904109589041,0.0,0.0,0.1739130434782608,0.2065217391304347,0.3846153846153846,0.0,0.0,0.0,0.0919540229885057,0.1057692307692307,0.5,0.25,7.0,1,1,1,1,1,0.1667,0.9041,0.0138
33.0,3.5263605246161616,Universidad,Centro,House/villa,Private room,Private,couple,within an hour,professional_host,reviewed_30d,40.42239761352539,-3.706736087799072,0.6702,1,1566,2,1.0,1.0,1.0,19,1,0,1,0,0,0,1,0,1,1,0.99,1.0,0.0,19.0,1.0,1.0,1125,1,5,15,265,410,94,1,101,4.44,4.66,4.43,4.81,4.76,4.91,4.54,1.0,19,0,19,0,8.27,4163.0,27.0,1459.0,1,1,1,0.273972602739726,0.0222222222222222,0.0879120879120879,0.1956521739130435,0.782608695652174,0.7252747252747253,0.0434782608695652,0.0760869565217391,0.2555555555555555,0.2605363984674329,0.3076923076923077,0.5,0.5,48.0,1,1,1,1,0,0.0333,0.726,0.0472
144.0,4.976733742420574,Sol,Centro,Apartment/condo,Entire home/apt,Standard,family_group,a few days or more,professional_host,no_reviews,40.41525,-3.70347,0.1746,1,994,6,3.0,3.0,2.0,6,1,1,1,1,1,1,0,0,0,0,0.04,0.1,0.0,6.0,1.0,1.0,365,6,29,50,316,0,0,0,0,,,,,,,,0.0,6,6,0,0,,269.0,,,0,1,1,0.1342465753424657,0.0555555555555555,0.0,0.1630434782608695,0.3152173913043478,0.4175824175824176,0.0108695652173913,0.0,0.1111111111111111,0.1187739463601532,0.173076923076923,0.5,0.3333,0.0,0,0,0,1,1,0.2,0.8658,0.0543
60.0,4.110873864173311,Berruguete,Tetuán,Apartment/condo,Entire home/apt,Standard,couple,within a day,large_operator,stale_over_365d,40.45871943443432,-3.7079701438996326,4.6746,1,193,2,0.0,1.0,1.0,10,1,1,1,1,0,1,0,0,1,0,0.64,0.42,0.0,273.0,1.0,1.0,365,29,59,89,364,4,0,0,2,4.0,4.5,4.5,4.75,4.75,4.0,4.0,0.0,272,257,15,0,0.16,830.0,532.0,231.0,1,30,1,0.0027397260273972,0.0,0.0,0.0108695652173913,0.0,0.0109890109890109,0.0,0.0,0.0,0.0,0.0095238095238095,0.5,0.5,0.0,1,0,0,0,1,0.9667,0.9973,0.0095
91.0,4.5217885770490405,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within a day,large_operator,no_reviews,40.4134997,-3.7045998,0.3732,1,1878,4,2.0,2.0,2.5,8,0,0,1,1,0,1,0,0,1,0,0.86,0.57,0.0,541.0,1.0,1.0,365,0,0,0,103,0,0,0,0,,,,,,,,0.0,407,407,0,0,,1355.0,,,0,1,1,0.7178082191780822,1.0,0.7032967032967034,0.1739130434782608,1.0,0.8461538461538461,1.0,0.0326086956521739,1.0,0.7203065134099617,0.7115384615384616,0.5,0.625,0.0,0,0,0,1,0,0.0,0.2822,-0.0088
64.0,4.174387269895637,Gaztambide,Chamberí,Apartment/condo,Private room,Private,couple,within a few hours,small_multi_host,reviewed_30d,40.430828,-3.715132,1.8312,1,178,2,1.0,1.0,1.0,20,1,0,1,0,1,0,0,1,1,0,1.0,0.96,0.0,2.0,1.0,1.0,365,6,29,59,334,47,31,2,28,4.51,4.77,4.87,4.66,4.6,4.87,4.51,0.0,2,0,2,0,2.37,3411.0,5.0,590.0,1,3,0,0.084931506849315,0.0,0.0,0.1195652173913043,0.217391304347826,0.3406593406593406,0.0,0.0,0.0,0.0807692307692307,0.0952380952380952,0.5,0.5,14.0,1,1,1,1,1,0.2,0.9151,0.0145
52.0,3.970291913552122,Embajadores,Centro,Apartment/condo,Private room,Shared,solo,within a day,small_multi_host,reviewed_30d,40.407322257632345,-3.702692812030655,1.058,1,1878,1,1.0,1.0,1.5,9,1,1,0,1,1,0,0,0,0,0,0.95,0.95,1.0,2.0,1.0,1.0,30,10,29,59,59,26,26,1,14,4.81,4.81,4.88,4.85,4.77,4.65,4.77,0.0,2,0,2,0,2.2,778.0,28.0,325.0,1,2,0,0.8383561643835616,1.0,1.0,0.9891304347826086,0.3695652173913043,0.4945054945054945,1.0,1.0,0.8555555555555555,0.8275862068965517,0.8653846153846154,1.0,1.5,9.0,1,1,1,0,0,0.3333,0.1616,0.0378
34.0,3.555348061489413,Arcos,San Blas - Canillejas,Room,Private room,Shared,couple,within an hour,professional_host,reviewed_365d,40.42704375248806,-3.6153200831975,7.5761,0,30,2,1.0,1.0,2.0,28,1,1,1,1,1,1,1,0,1,1,1.0,1.0,,12.0,1.0,1.0,730,10,10,10,207,4,4,0,2,4.25,4.0,4.75,5.0,5.0,4.25,4.0,1.0,6,0,6,0,0.4,406.0,125.0,175.0,1,20,1,0.4328767123287671,0.6555555555555556,0.0,0.1847826086956521,0.8913043478260869,0.7472527472527473,0.0,0.0,1.0,0.4384615384615384,0.419047619047619,0.5,1.0,1.0,1,0,0,0,0,0.3333,0.5671,-0.0194
45.0,3.828641396489095,Moscardó,Usera,House/villa,Private room,Shared,solo,a few days or more,small_multi_host,no_reviews,40.38832671331669,-3.712126251861531,3.2436,1,124,1,1.0,1.0,0.5,7,1,0,0,0,1,0,1,0,0,0,0.0,0.88,0.0,4.0,0.0,1.0,365,29,59,89,364,0,0,0,0,,,,,,,,0.0,4,0,4,0,,690.0,,,0,2,0,0.0027397260273972,0.0,0.0,0.0108695652173913,0.0,0.0109890109890109,0.0,0.0,0.0,0.0,0.0095238095238095,1.0,0.5,0.0,0,0,0,0,1,0.9667,0.9973,0.0095
80.0,4.394449154672439,Moscardó,Usera,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_90d,40.38579,-3.70939,3.4805,1,124,4,0.0,2.0,1.0,31,1,1,1,1,0,1,0,0,1,0,1.0,0.97,1.0,1.0,1.0,1.0,365,0,9,39,40,76,33,0,30,4.74,4.76,4.78,4.76,4.75,4.23,4.42,0.0,1,1,0,0,2.49,952.0,52.0,862.0,1,2,0,0.8904109589041096,1.0,1.0,1.0,0.5652173913043478,0.7032967032967034,1.0,1.0,0.8555555555555555,0.8884615384615384,0.8952380952380953,0.5,0.25,15.0,1,0,1,1,0,0.0,0.1096,0.0068
168.0,5.1298987149230735,Sol,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,40.415714263916016,-3.7058510780334473,0.2115,1,994,3,1.0,2.0,1.0,43,1,1,1,1,0,1,1,1,1,1,1.0,0.99,1.0,5.0,1.0,1.0,15,1,11,28,208,710,47,7,104,4.89,4.93,4.95,4.86,4.9,4.96,4.88,0.0,5,5,0,0,5.21,4191.0,14.0,4070.0,1,2,1,0.4301369863013699,0.0,0.2087912087912088,1.0,0.5,0.7912087912087912,0.0,0.8804347826086957,0.0444444444444444,0.425287356321839,0.4423076923076923,0.6667,0.3333,16.0,1,1,1,1,0,0.0333,0.5699,0.017
38.0,3.6635616461296463,Valdeacederas,Tetuán,Apartment/condo,Entire home/apt,Standard,couple,within a day,large_operator,no_reviews,40.46411522737621,-3.699706684077016,5.2726,0,214,2,1.0,1.0,1.0,6,1,1,0,1,0,1,0,0,0,1,0.84,0.41,0.0,127.0,1.0,1.0,335,1,2,16,291,0,0,0,0,,,,,,,,0.0,22,14,8,0,,690.0,,,0,14,1,0.2027397260273972,0.0,0.0,0.1630434782608695,0.6413043478260869,0.8131868131868132,0.0,0.0,0.0,0.2030651340996168,0.2019230769230769,0.5,0.5,0.0,0,0,0,1,1,0.0333,0.7973,-0.0011
290.0,5.673323267171493,Sol,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_365d,40.41615,-3.70339,0.0802,1,994,4,1.0,2.0,1.0,34,1,1,1,1,1,1,0,1,1,1,1.0,1.0,1.0,14.0,1.0,1.0,1125,10,24,50,320,57,8,0,27,4.82,4.93,4.82,4.91,4.95,4.93,4.88,1.0,14,14,0,0,1.78,1026.0,154.0,805.0,1,1,1,0.1232876712328767,0.0,0.0,0.1847826086956521,0.3043478260869565,0.4945054945054945,0.0,0.0,0.0,0.1340996168582375,0.0961538461538461,0.5,0.25,2.0,1,0,0,0,1,0.3333,0.8767,-0.0379
